"","ccode","year","country","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev","rev2_gov_nonresrev_gdp","rev2_gs","rev2_vat","rev2_cit","rev2_trade","rev2_pit","rev_resrev_gdp","rev_resrev_govrev","rent_min","rent_coal","rent_gas","rent_oil","rev2_gov_resrev_gdp","rev2_gov_rev_gdp","rev_source","eiti_sector","eiti__stream","eiti_inkind","eiti_companies","eiti_government","eiti_numcom","corr_cpi","corr_estimate","corr_rank","econ_gdpcon","econ_gdpcur","econ_gdpconpc","econ_gdpcurpc","econ_tva","econ_tax","econ_govrev","econ_govexp","econ_invtotal","econ_invfdi","econ_eiva","rent_res_total_gdp","gov_take_ratio","eprod_gas","eprod_oil","eprod_coal","eprod_oilper","eprod_gasper","eprod_coalper","prod_total","prod_indus","prod_ironferr","prod_fuels","prod_nfm","prod_prec"
"376","KAZ","2004","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",17.52324,7.684926,3.997696,4.337897,0.8575606,1.678577,7.026841,24.550081,1.925012386,7.37650781,5.830190819,33.04881783,6.9439487,28.2848311,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-1.1,11,52072626922,43151647003,3468.506123,2874.288483,40554349983,13.90867797,24.55,21.973,26.261,4157.208487,14.21,48.180528845,0.144123546720277,11.81606446,60.606,86.8751,1.551794404,0.486403892,1.517586091,NA,NA,NA,NA,NA,NA
"377","KAZ","2005","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",17.59806,9.455269,4.490901,4.68018,0.8200759,1.620411,10.48571,28.08377,2.142227629,4.680913483,7.873816271,37.5192917,10.1650712,36.1955485,"Hydrocarbons","Oil","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions, Other significant benefits to government","Does not include payments made in-kind",2581950000,2588890000,38,NA,-1,16,57123671734,57123671734,3771.278957,3771.278957,53602826610,17.14934059,28.084,22.131,30.078,1971.21763,16.45,52.216249083,0.19467256607885,12.19057169,62.6143,86.6173,1.587961476,0.485755297,1.431719133,NA,NA,NA,NA,NA,NA
"378","KAZ","2006","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",17.32803,9.470037,4.770546,4.8312,1.075874,1.615795,10.1244,27.45243,4.432673724,3.77761244,5.676928072,34.13873176,8.9809575,32.7146216,"Hydrocarbons","Oil, Gas, Mining","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions, Other significant benefits to government","Does not include payments made in-kind",9924340000,9942830000,103,NA,-0.9,19,63235904609,81003864916,4130.882773,5291.574022,75723214531,14.85084259,27.452,19.773,33.357,6278.16796,16.71,48.025945996,0.187002198785382,12.50981036,66.1092,96.2305,1.66803204,0.481171474,1.513450485,NA,NA,NA,NA,NA,NA
"379","KAZ","2007","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",19.75673,9.268732,4.993421,5.66436,1.189467,1.748545,9.55972,29.31645,3.496461978,4.329901536,4.894215135,29.74760934,9.2369674,31.5077962,"Hydrocarbons","Oil, Gas, Mining","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions, Other significant benefits to government","Does not include payments made in-kind",16522570000,16522570000,108,2.1,-0.91,18,68863900119,1.05e+11,4447.368007,6771.416639,97346416890,12.27857293,29.316,24.097,36.115,11119.0366,15.42,42.468187989,0.217503214462377,15.00210004,68.38725,97.828591,1.731166743,0.564739947,1.48462931,216175689,3078160,18675475,164990488,5810782,745491
"380","KAZ","2008","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",15.41415,9.292286,3.930719,5.61343,2.584114,1.639514,12.44039,27.85454,2.500318016,8.65588597,6.493829036,33.82122188,10.7687657,38.5680416,"Hydrocarbons","Oil, Gas, Mining","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions, Other significant benefits to government","Does not include payments made in-kind",26678200000,26678200000,109,2.2,-0.9,18,71136408824,1.33e+11,4538.497726,8513.567547,1.24e+11,12.66099413,27.921,26.711,27.143,14321.75711,19.16,51.471254902,0.209219023715343,16.83735362,72.0499,111.0723,1.804951455,0.61080781,1.628089305,234764464,3594747,16986426,181786637,6117676,666452
"381","KAZ","2009","Kazakhstan","Upper middle income","Asia","Central Asia","0","0","0","Europe & Central Asia","Developing",14.13801,10.02127,NA,3.769378,0.9565815,1.688649,9.526363,23.664373,2.053027976,4.320895802,3.732270922,24.72224504,8.8177552,39.8232744,"Hydrocarbons","Oil, Gas, Mining","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions, Other significant benefits to government","Does not include payments made in-kind",12976880000,12728880000,123,2.7,-0.88,21,71990045730,1.15e+11,4473.242658,7164.931391,1.1e+11,16.11825963,22.142,23.47,30.433,13242.50022,16.65,34.82843974,0.253176865395808,16.0206034,78.214136,100.854051,2.010343762,0.597899645,1.461383918,233707660,3808942,17692460,177388474,6099485,640980
"382","KWT","1992","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.445793,NA,NA,0.1,NA,NA,38.75421,41.200003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32532226811,19858555905,NA,NA,NA,0.08581481,41.242,90.821,19.867,35.3,NA,0,NA,2.358,53.95553434,NA,1.688585189,0.129253246,NA,NA,NA,NA,NA,NA,NA
"383","KWT","1993","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.871758,NA,NA,0.2,0.8,NA,42.72824,45.599998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43590082905,23941392355,NA,NA,NA,1.092624072,45.633,61.38,17.187,13.2747078,NA,0,NA,4.878,96.58197492,NA,3.023413691,0.262471966,NA,NA,NA,NA,NA,NA,NA
"384","KWT","1994","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.968933,NA,NA,0.5,0.9,NA,46.43107,49.400003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47267414514,24848484745,NA,NA,NA,1.422764277,49.392,58.53,19.869,0.01,NA,0,NA,5.373,103.3572029,NA,3.186129025,0.285367574,NA,NA,NA,NA,NA,NA,NA
"385","KWT","1995","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.742729,NA,NA,0.3,0.8,NA,49.95727,52.699999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49563803069,27191687674,31248.39818,17143.49245,NA,1.146167119,52.734,54.59,14.759,6.701130581,39.1,0,NA,8.35,104.8889443,NA,3.191915235,0.437056311,NA,NA,NA,NA,NA,NA,NA
"386","KWT","1996","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.998199,NA,NA,0.1,0.8,NA,53.1018,56.099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,78,49863726994,31492937201,31454.92239,19866.30273,NA,0.965076954,56.123,44.517,15.106,347.3357511,43.26,0,NA,8.372,105.125898,NA,3.106381226,0.418568479,NA,NA,NA,NA,NA,NA,NA
"387","KWT","1997","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.151951,NA,NA,0.2,0.9,NA,57.64805,60.800001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51097019062,30350433060,31232.91583,18551.62079,NA,1.173084234,60.844,43.678,13.637,19.77866357,38.55,0,NA,8.343,105.1142374,NA,3.015382717,0.416155378,NA,NA,NA,NA,NA,NA,NA
"388","KWT","1998","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.451923,NA,NA,0.4,1,NA,55.44808,58.900003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,79,52968220064,25946185994,30755.99467,15065.65176,NA,1.492329666,58.891,52.012,18.448,59.06364436,28.7,0,NA,8.542,110.003268,NA,3.097982356,0.416234101,NA,NA,NA,NA,NA,NA,NA
"389","KWT","1999","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.151539,NA,NA,0.3,0.9,NA,56.94846,60.099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52020613717,30120888964,28607.82593,16564.45564,NA,NA,60.074,44.92,14.555,72.26976332,34.93,0,NA,7.776,102.5563422,NA,2.941230125,0.369634122,NA,NA,NA,NA,NA,NA,NA
"390","KWT","2000","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.309067,NA,NA,NA,NA,NA,64.89093,68.199997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,81,54462764132,37718011469,28570.91514,19786.69504,NA,NA,68.168,36.449,10.67,16.29514815,46.32,0,NA,8.64,109.8793173,NA,3.035526044,0.396886468,NA,NA,NA,NA,NA,NA,NA
"391","KWT","2001","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",5.589813,NA,NA,0.2,0.8,NA,66.01019,71.600003,NA,NA,NA,NA,48.6263833,72.953183,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,54859812098,34890773740,27698.52636,17616.22906,NA,1.037286235,71.623,42.838,14.31,-111.5687314,41.31,0,Inf,9.45,106.591509,NA,2.944600839,0.421859925,NA,NA,NA,NA,NA,NA,NA
"392","KWT","2002","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",5.391003,NA,NA,0.2,0.9,NA,55.809,61.200003,NA,NA,NA,NA,48.8634665,80.0645153,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,1.22,84,56505606461,38138801497,27587.50301,18620.35233,NA,1.182053494,61.201,41.866,17.129,3.620363425,36.7,0,Inf,8.514,98.92155434,NA,2.745744136,0.37358293,NA,NA,NA,NA,NA,NA,NA
"393","KWT","2003","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",4.470608,NA,NA,0.2,1,NA,49.82939,54.299998,0,NA,3.006052866,41.56466404,42.7137489,78.9446133,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.99,83,66292377500,47875837662,31323.87532,22621.85829,NA,1.324735403,54.348,37.039,16.644,-67.10481638,39.44,44.570716906,0.958336591042133,9.918,115.5585891,NA,3.094545384,0.419067296,NA,NA,NA,NA,NA,NA,NA
"394","KWT","2004","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.725368,NA,NA,0.3,0.9,NA,52.67463,56.399998,0,NA,2.864337483,48.80201075,49.9154764,88.9680714,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.96,82,73054200005,59440511982,33259.88201,27061.88577,NA,1.324427699,56.414,34.202,18.186,23.75296912,43.39,51.666348233,0.96611194921104,10.71,123.3808993,NA,3.15912268,0.440873161,NA,NA,NA,NA,NA,NA,NA
"395","KWT","2005","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.690544,NA,NA,0.2,0.7,NA,68.70946,71.400004,0,NA,3.701511825,58.07896329,57.2534912,80.3154857,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.63,72,80797945205,80797945205,35185.93067,35185.93067,NA,1.029966515,71.422,28.119,16.425,233.9041096,50.12,61.780475115,0.926724682732314,10.98,130.3765584,NA,3.306480342,0.437517887,NA,NA,NA,NA,NA,NA,NA
"396","KWT","2006","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.753967,NA,NA,0.3,0.6,NA,64.54604,67.300007,0,NA,2.900563568,57.38189384,53.4062429,79.4198737,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.54,72,84999438356,1.02e+11,35160.85717,42011.77433,NA,0.970478453,67.313,31.914,16.158,121.3251324,53.94,60.282457408,0.88593340743459,11.25,133.7090069,NA,3.373674277,0.432714719,NA,NA,NA,NA,NA,NA,NA
"397","KWT","2007","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",3.805466,NA,NA,0.3,0.7,NA,65.89453,69.699996,NA,NA,NA,NA,58.0640153,83.9817261,"Hydrocarbons",NA,NA,NA,NA,NA,NA,4.3,0.49,71,88716463795,1.15e+11,34723.77366,44902.31827,NA,1.08652282,69.182,30.108,20.456,111.4682941,51.19,0,Inf,10.89,129.946552,NA,3.289489622,0.409943809,NA,138641400,780800,0,128224660,0,0
"398","KWT","2008","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",2.352779,NA,NA,0.3,0.5,NA,57.44722,59.799999,0,NA,2.997948036,60.67307899,53.5387679,88.9643371,"Hydrocarbons",NA,NA,NA,NA,NA,NA,4.3,0.54,72,93125672046,1.47e+11,34462.64093,54548.61531,NA,0.875820293,60.192,40.407,17.63,-5.958254976,57.33,63.671027026,0.840865467399128,11.475,136.1181751,NA,3.409951966,0.416277984,NA,144282100,816800,0,133278050,0,0
"399","KWT","2009","Kuwait","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,0.4,0.6,NA,66.26481,NA,NA,NA,NA,NA,60.7628142,87.5455633,"Hydrocarbons",NA,NA,NA,NA,NA,NA,4.1,0.42,71,88329699936,1.06e+11,30991.76799,37160.54324,NA,0.971192335,69.037,42.194,17.966,1113.847429,43.49,0,Inf,10.3401,121.2330408,NA,3.116061875,0.385899455,NA,122351200,771000,0,112639390,0,0
"400","MEX","1992","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",NA,7,2.5,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09e+11,3.64e+11,6789.330148,4050.999455,3.32e+11,11.58802336,20.622,20.497,21.169,4392.799,NA,0,NA,23.96285946,153.0316886,6.104,4.789259266,1.313518813,0.135075435,NA,NA,NA,NA,NA,NA
"401","MEX","1993","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",13.6,6.6,2.4,NA,0.9,NA,5,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34e+11,5.1e+11,6918.928973,5566.499457,4.9e+11,8.9025137,18.629,18.476,30.564,4388.801,NA,0,NA,25.65873698,153.2767881,6.615,4.798194902,1.380627132,0.150478247,NA,NA,NA,NA,NA,NA
"402","MEX","1994","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",13.7,6.6,2.5,NA,0.8,NA,4.4,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64e+11,5.34e+11,7099.780646,5709.966272,5.1e+11,8.391663127,18.077,18.708,30.008,10972.501,NA,0,NA,27.33615171,154.1729745,8.898,4.752595611,1.451861397,0.198439096,NA,NA,NA,NA,NA,NA
"403","MEX","1995","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",12.1,7.6,2.6,NA,0.6,NA,6.6,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26e+11,3.47e+11,6561.090907,3640.427848,3.33e+11,8.792268422,18.662,22.834,27.04,9526.3,NA,0,NA,26.99293016,150.2133147,9.32,4.571198336,1.412865926,0.20237088,NA,NA,NA,NA,NA,NA
"404","MEX","1996","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",11.2,8,2.6,NA,0.5,NA,7.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,38,6.63e+11,4.02e+11,6817.267053,4133.448351,3.86e+11,8.943138738,18.982,24.276,28.025,9185.451,NA,0,NA,29.42868062,162.3596823,10.305,4.797591065,1.471323231,0.220189328,NA,NA,NA,NA,NA,NA
"405","MEX","1997","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",12.4,8.1,2.8,NA,0.5,NA,6.5,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09e+11,4.86e+11,7161.752404,4912.965609,4.65e+11,9.249922395,18.912,24.603,29.32,12829.556,NA,0,NA,31.10561766,169.6194771,10.405,4.865826479,1.551572586,0.219950743,NA,NA,NA,NA,NA,NA
"406","MEX","1998","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",11.1,7,2.8,NA,0.5,NA,6.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,41,7.42e+11,5.08e+11,7371.104181,5045.548131,4.83e+11,8.452983558,17.223,23.022,27.135,12756.76,NA,0,NA,33.6875418,173.4741831,11.232,4.885490842,1.641524664,0.24142877,NA,NA,NA,NA,NA,NA
"407","MEX","1999","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",11.1,7.3,3,NA,0.5,NA,6.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62e+11,5.87e+11,7446.546882,5734.056093,5.57e+11,8.806839891,17.311,22.934,25.34,13934.153,NA,0,NA,33.82320627,165.4921914,10.326,4.746177646,1.607794645,0.222635741,NA,NA,NA,NA,NA,NA
"408","MEX","2000","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",10.9,8.4,3.1,NA,0.6,NA,7.2,18.1,NA,NA,NA,NA,6.0675305,32.7022324,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.24,51,8.02e+11,6.92e+11,7723.433686,6663.652435,6.59e+11,9.790396557,18.213,21.271,25.542,18282.124,NA,0,Inf,34.54742744,170.3190353,11.344,4.705233706,1.58696834,0.241291948,NA,NA,NA,NA,NA,NA
"409","MEX","2001","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",11.7,8.4,3.3,NA,0.5,NA,6.7,18.4,NA,NA,NA,NA,5.8285199,30.4063328,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97e+11,7.33e+11,7569.813735,6962.810017,6.96e+11,NA,18.551,21.683,22.805,29961.758,NA,0,Inf,34.74308345,175.8641374,11.3448,4.85826396,1.550975089,0.230683609,NA,NA,NA,NA,NA,NA
"410","MEX","2002","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",13.2,7.7,3.2,NA,0.4,NA,6.5,19.7,NA,NA,NA,NA,6.018998,29.5578941,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.2,51,7.98e+11,7.5e+11,7481.519947,7031.971054,7.11e+11,NA,19.277,22.724,23.011,23900.923,NA,0,Inf,35.75450834,177.8198171,11.0742,4.935706108,1.568859992,0.223225524,NA,NA,NA,NA,NA,NA
"411","MEX","2003","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",12.9,8.8,3.4,NA,0.4,NA,7.7,20.6,NA,NA,NA,NA,7.0605891,33.3328293,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.15,53,8.1e+11,7.22e+11,7494.375264,6683.228051,6.86e+11,NA,20.561,22.913,22.832,18671.897,NA,0,Inf,37.5171514,188.2007386,9.5984,5.039830716,1.585219924,0.180602485,NA,NA,NA,NA,NA,NA
"412","MEX","2004","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",11,9.2,3.3,NA,0.3,NA,8.3,19.3,NA,NA,NA,NA,7.4350933,35.9823345,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.29,48,8.45e+11,7.75e+11,7721.61202,7083.468525,7.4e+11,NA,19.321,20.587,24.926,24854.622,NA,0,Inf,39.06227214,190.0402536,9.8824,4.865911001,1.607983883,0.172631661,NA,NA,NA,NA,NA,NA
"413","MEX","2005","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",12.1,9.9,3.5,NA,0.3,NA,8.7,20.8,0.224529141,0.032921812,0.976988162,6.965193073,7.8569159,37.3000594,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.28,49,8.7e+11,8.7e+11,7858.76217,7858.76217,8.34e+11,NA,20.845,22.102,24.537,24449.211,NA,8.199632188,0.958203455942626,47.06149563,186.4920587,10.7545,4.729625737,1.875250102,0.177763835,NA,NA,NA,NA,NA,NA
"414","MEX","2006","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",13.1,9.9,3.7,NA,0.3,NA,8.3,21.4,NA,NA,NA,NA,8.3029239,38.0490462,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.24,50,9.14e+11,9.66e+11,8149.882439,8618.25138,9.29e+11,NA,21.925,22.922,26.105,20291.505,NA,0,Inf,51.59742777,182.543135,11.48677,4.605830925,1.984619242,0.18065642,NA,NA,NA,NA,NA,NA
"415","MEX","2007","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",13.4,9.1,3.6,NA,0.3,NA,7.8,21.2,0.442029015,0.050269869,0.948441386,6.991130899,7.7846661,35.4293754,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.5,-0.26,50,9.43e+11,1.04e+12,8301.822341,9191.057357,1e+12,NA,21.835,23.016,26.417,31379.903,NA,8.431871169,0.923243007865269,48.29329165,172.2338367,12.51452,4.359957303,1.817955547,0.189918131,249345486,19257293,6708619,185460290,930395,3179140
"416","MEX","2008","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",14,12,3.8,NA,0.3,NA,8.7,22.7,0.433591302,0.104973755,1.327741512,8.27443314,8.6484421,36.8630979,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.6,-0.24,50,9.56e+11,1.1e+12,8312.764412,9559.793164,1.07e+12,NA,24.825,25.935,26.821,27853.341,NA,10.140739709,0.852841345718047,48.02957913,156.8977594,11.42982,3.930509815,1.742366567,0.16753743,233729394,19373049,7190584,169076610,844474,3287130
"417","MEX","2009","Mexico","Upper middle income","Latin America and the Caribbean","Central America","0","0","0","Latin America & Caribbean","Emerging ",14.1,8.5,3.4,NA,0.3,NA,7.9,22,NA,NA,NA,NA,7.3321972,31.029689,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.3,-0.3,49,9.11e+11,8.95e+11,7823.049663,7690.546308,8.58e+11,NA,22.42,27.105,23.879,16560.511,NA,0,Inf,53.43185729,146.6639923,10.3673,3.769715515,1.994112689,0.150223073,223453390,18833806,7135241,157996320,876727,3616280
"418","MLI","1992","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,2.758179,NA,4.283338,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2890206068,2852581755,347.2660478,342.7453852,2710367201,NA,NA,NA,19.774,-21.8745,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","MLI","1993","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,2.67,NA,4.872911,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2828372901,2677966905,331.3721027,313.7505398,2536224956,NA,NA,NA,22.371,4.167211112,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","MLI","1994","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,2.237391,NA,4.127925,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2854172245,1762703059,325.839505,201.2346288,1607979916,NA,NA,NA,32.037,17.47102422,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","MLI","1995","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,2.560692,NA,3.703704,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031387936,2466160215,337.2385705,274.3576088,2184941287,NA,NA,NA,32.567,111.3898082,2.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","MLI","1996","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,3.740109,NA,4.299196,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,39,3128950319,2619086428,339.286169,283.999332,2355868045,NA,NA,NA,22.354,43.39734768,2.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","MLI","1997","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,3.668023,NA,4.814253,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3340501587,2475185559,353.0343701,261.5851399,2210292371,NA,NA,NA,24.473,69.73130319,4.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","MLI","1998","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,3.447656,NA,4.942549,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,32,3542037860,2596828336,364.6936518,267.3734292,2339002177,NA,NA,NA,22.042,8.86852,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","MLI","1999","Mali","Low income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,4.713966,NA,4.585189,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3780587487,2570429655,378.9185908,257.627574,2290097929,NA,NA,NA,16.114,2.178012308,5.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
